StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;ProlificID;Location_1;Age_2;Gender_3;Gender_3_5_TEXT;Role_4;Role_4_8_TEXT;Experience_5;AgileExp_6;Education_7;Education_7_4_TEXT;Team_8;AgileMethod_9;AgileMethod_9_5_TEXT;TeamSize_10;ProjectScope_11;MultiFunc_12_1;SoftDev_13;SoftDev_13_4_TEXT;WorkingTogether_14;InHouseOutsource_15;InHouseOutsource_15_3_TEXT;Colocated_16;MultipleTeams_17;PS_18_1;PS_18_2;PS_18_3;PS_18_4;PS_18_5;PS_18_6;PS_18_7;Leadership_19_1;Leadership_19_2;Leadership_19_3;Leadership_20_1;Leadership_20_2;Leadership_20_3;Leadership_21_1;Leadership_21_2;Leadership_21_3;Leadership_21_4;Leadership_22_1;Leadership_22_2;Leadership_22_3;Leadership_22_4;Leadership_22_5;AttentionCheck_23_1;Autonomy_24_1;Autonomy_24_2;Autonomy_24_3;Autonomy_24_4;Autonomy_24_5;Autonomy_24_6;DecisionMaking_25_1;DecisionMaking_25_2;DecisionMaking_25_3;DecisionMaking_25_4;SlackTime_26_1;SlackTime_26_2;SlackTime_26_3;SafetyNet_27_1;SafetyNet_27_2;SafetyNet_27_3;NoBlame_28_1;NoBlame_28_2;NoBlame_28_3;Openness_29_1;Openness_29_2;Openness_29_3;Openness_29_4;Openness_29_5;SpeakingUp_30_1;SpeakingUp_30_2;SpeakingUp_30_3;SpeakingUp_30_4;AdmittingMistakes_31_1;AdmittingMistakes_31_2;AdmittingMistakes_31_3;AdmittingMistakes_31_4;AdmittingMistakes_32;LearningMistakes_33_1;LearningMistakes_33_2;LearningMistakes_33_3;Helping_34_1;Helping_34_2;Helping_34_3;Helping_34_4;Helping_34_5;ProblemSolving_35_1;ProblemSolving_35_2;ProblemSolving_35_3;AttentionCheck_36;TakingInitiatives_37_1;TakingInitiatives_37_2;TakingInitiatives_37_3;TakingInitiatives_37_4;TakingInitiatives_37_5;TakingInitiatives_38;Coaching_39;PairProgramming_40;Role_41;Role_41_8_TEXT;ProjectScope_42;Technologies_43
2022-06-04 08:34:48;2022-06-04 09:04:11;IP Address;41.246.30.228;100;1763;TRUE;2022-06-04 09:04:13;R_x5bg8V6WxVHetUt;;;;;-29.8556;31.0449;anonymous;EN;613144aa1c9d38ec093aa426;South Africa;30 years or younger;Female;;Senior software engineer;;3 - 5 years;3 - 5 years;Master's degree;;Yes, I understand this requirement;Scrum;;8;We are currently building a fintech app on mostly financial education (saving and investing) that will also allow the purchasing of stocks, working with a startup company;Somewhat agree;Custom development;;1 – 2 years;Outsourced;;3-4 days per week;Yes;Somewhat disagree;Strongly disagree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Incorrect documentation making it hard to see which functionalities have been checked. I tried to correct a bug myself without consulting the rest of the team especially the person who initiated it.;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;We designed experiments in order to save a lot of testing time as well as costs and implement quality control from the get go. We also test frequently and very early before proceeding to the next stage.;Most of the time;About half the time;Senior software engineer;;We are currently working on a fintech app that focuses on basic financial education (mostly saving and investing) with the ability to invest (by purchasing) stocks of the companies listed in the JSE;In my team we mostly Python, Java and SQL but all team member can use most of the programming languages as they are compelled to enroll in online courses to upskill themselves. Kotlin and Swift are also used
2022-06-04 09:35:20;2022-06-04 10:00:01;IP Address;24.18.231.173;100;1481;TRUE;2022-06-04 10:00:05;R_zZji2B5RhDtkQM1;;;;;47.63;-122.2972;anonymous;EN;61588f27299f923d579de650;United States;30 years or younger;Female;;Software engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;8;A webhook service written in Typescript that separates the logic away from another service and is utilizing Stripe API for managing payment processing for customer subscriptions.;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;No;Strongly disagree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;"1.) I was still new to the team, and submitted a pull request that had several mistakes in implementation in. I admitted my lack of context and knowledge to our tech lead, and he took the time to explain his reasonings and help me understand how and why to implement my task.

2.) I also merged a pull request that ended up breaking a service of ours (it could not find a file in our CDN), and I had to get help to rollback the code I merged, and was aided in finding the problem/cause of this issue.";Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;"1.) I have updated our Datadog data dashboards for our services, to better reflect analytics of requests and failures for our customers. This allows us to better track failures during service outages.

2.) I added metrics and logging from our standardized instrumentation library to all the services my team owns, as this gives more helpful logs and uniform usage with all the other services in my company.";Most of the time;About half the time;Software engineer;;A webhook service written in Typescript that separates the logic away from another service and is utilizing Stripe API for managing payment processing for customer subscriptions.;Javascript, Typescript, Node.js, React, Stripe and Heroku API, Datadog, Kibana, JIRA
2022-06-04 10:29:06;2022-06-04 10:49:06;IP Address;71.61.18.143;100;1200;TRUE;2022-06-04 10:49:09;R_1o71ibSyRfyCykZ;;;;;40.2692;-80.1611;anonymous;EN;5fc4868e1e58465b64455779;United States;41 - 50 years;Male;;Software engineer;;More than 12 years;9 - 11 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;6;I work for a software development company that develops products for the media and advertising industries. I am currently working on a project that connects people who are looking to advertise their products with companies looking to sell advertising space. Specifically, the software product I am currently working on deals with allocating time for commercials inside of pre-defined and limited time slots. We follow 2-week sprints for developing new features, and having daily standup 'scrum' meetings in the mornings.;Somewhat agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;3 – 4 years;In-house;;Less than 1 day per week;Yes;Somewhat disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;​​​​​​​Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;There have been bugs caused by code that I wrote that weren't discovered until they got into the customer's hands. These types of bugs are always particularly embarrassing to learn about, because they affect the customers negatively and directly. There have also been times where I failed to follow recommended and standard software development and design guidelines and principles, which were brought up during code reviews. The code then had to be revised to meet well-known implementation rules. These situations are always embarrassing to me, because I feel like I should have known better already, or would have realize it with just a little bit of extra research on my part beforehand.;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;There have been situations in the past where we would pull performance-critical sections of the code out into standalone projects, in order to quickly revise and iterate and test experiments with improving the performance of the code. There have also been situations where someone who is familiar with open source software and alternative libraries for a particularly section of the products we work on, and they offer suggestions for libraries we can replace or integrate into the product. We collectively evaluate these suggestions as a team.;Sometimes;Sometimes;Software engineer;;I feel like I was already asked this same question at the beginning of the survey, so I will just reiterate the information I already specified there: I am currently working on a product in the media marketing and advertising industry that schedules time slots for advertisers and popular companies with advertising time slots available.;For the current project, it is a web-based product with C#/ASP.NET as the backend. The frontend is a mixture of standard HTML/CSS/JS. Some of our JS we cross-compile with Typescript. The database backend is SQL server.
2022-06-04 11:25:34;2022-06-04 11:42:52;Imported;87.57.190.74;100;1037;TRUE;2022-06-04 12:15:57;R_0NGeba2YpsKJknc;;;;;57.0394;9.9135;anonymous;EN;5ea35bb82788e52de5e56b85;France;30 years or younger;Female;;Solution architect;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;6;We are currently migrating a data warehouse to a new upgraded and modern architecture. We also re-building the ETL, extending the storage capacity, and hardware. We also adding new datasets to the warehouse from various systems in the organization.;Strongly agree;Custom development,Implementation of software packages/COTS;;Less than 1 year;In-house;;3-4 days per week;No;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Not in this project, but we always do in our team. This project is quite new. In the past we proposed an implemented Jenkins CI/CD pipeline, for example. We moved to JIRA from GitHub because we were able to integrate our Scrum workflow with other tools, etc.;Sometimes;About half the time;Solution architect;;We are currently migrating a data warehouse to a new upgraded and modern architecture. We also re-building the ETL, extending the storage capacity, and hardware. We also adding new datasets to the warehouse from various systems in the organization.;We haven't decided on the products for the new data warehouse yet. We still on the market. But for other software component we are using Python, JavaScript, and other data cleansing tool which I cannot disclose.
2022-06-04 08:04:34;2022-06-04 08:28:53;Imported;87.57.190.74;100;1459;TRUE;2022-06-04 12:15:57;R_0chGEuML4OhCZNQ;;;;;57.0394;9.9135;anonymous;EN;0111483bfff0243da5;Netherlands;31 - 40 years;Male;;Senior software engineer;;More than 12 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;6;Enterprise SaaS tool that helps CIOs and Enterprise Architects to plan business transformation, collaborate on its execution and manage every process;Strongly agree;Custom development;;More than 4 years;Outsourced;;Less than 1 day per week;Yes;Somewhat disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Quite often, when I do not have enough time I skip unit testing and following coding standards, Sometimes, I override our linter rules. I admitted this to my colleagues and we decided to allow and allocate more time for us to assure the quality of our code;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;We didn't have a good test suite for security and vulnerability testing. I suggested to dedicate a sprint to check our software for security and vulnerabilities and build a comprehensive test suite to maintain in the future. My idea was well received by my team and we implemented it with good results.;Sometimes;Sometimes;Senior software engineer;;Enterprise SaaS tool that helps CIOs and Enterprise Architects to plan business transformation, collaborate on its execution and manage every process;In this project, we using .Net Core, C#, MySQL, Azure Cloud, Python and REST API.
2022-06-04 08:36:49;2022-06-04 08:50:12;Imported;87.57.190.74;100;802;TRUE;2022-06-04 12:15:57;R_3DWkdurtoWIPpP0;;;;;57.0394;9.9135;anonymous;EN;5c770842ffaec400166c0c6b;United States;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;7;My team develops shared libraries to be consumed by the other teams of our company. The scope is casino games (online and physical);Somewhat agree;Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;More than 4 years;Outsourced;;Always;Yes;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Casablanca;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;;Sometimes;Sometimes;Software engineer;;My team develops shared libraries to be consumed by the other teams of our company. The scope is casino games (online and physical);C, C++, Python. We use GitHub for Pull requests and code review. For tasks management we use JIRA.
2022-06-04 11:43:47;2022-06-04 12:07:52;Imported;87.57.190.74;100;1445;TRUE;2022-06-04 12:15:57;R_bE4qxgIASc3gelE;;;;;57.0394;9.9135;anonymous;EN;59d4d493c618a50001cf5c6a;United Kingdom;41 - 50 years;Female;;Quality assurance engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;4;We develop a customer portal and a mobile App for a publisher where customers can signup and subscribe to read and listen to books audios.;Somewhat agree;Custom development;;1 – 2 years;Outsourced;;3-4 days per week;No;Strongly disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;;Sometimes;About half the time;Quality assurance engineer;;We develop a customer portal and a mobile App for a publisher where customers can signup and subscribe to read and listen to books audios.;AngularJS, NodeJS, SQL Server, Python, Azure Cloud, JIRA for Scrum board, for testing, we have well-established practices, code review during development, coding standards, Pull requests process. For testing, unit testing, SIT, regression testing and UAT.
2022-06-04 09:01:04;2022-06-04 09:32:59;Imported;87.57.190.74;100;1914;TRUE;2022-06-04 12:15:57;R_bx6y7qcBL0XtewC;;;;;57.0394;9.9135;anonymous;EN;61138937023e260faf9d04b4;United States;31 - 40 years;Female;;Senior software engineer;;6 - 8 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;7;We are developing mobile Apps and web portal for HR self-services for a major government transport organization. The Apps and the port will be integrated to a SAP HR system. The organization employees should be able to use either the portal or the App to check and receive payslip, submit vacation requests, and also receive notifications from HR, etc.;Strongly agree;Custom development;;1 – 2 years;In-house;;3-4 days per week;No;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Casablanca;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;;Sometimes;Sometimes;Senior software engineer;;We are developing mobile Apps and web portal for HR self-services for a major government transport organization. The Apps and the port will be integrated to a SAP HR system. The organization employees should be able to use either the portal or the App to check and receive payslip, submit vacation requests, and also receive notifications from HR, etc.;AngulaJS, Microsoft stack, c#, .net, sql server, azure web applications, azure functions, azure devops boards/pipelines/wiki, clean architecture, clean code, etc.
2022-06-04 09:51:42;2022-06-04 10:16:51;Imported;87.57.190.74;100;1508;TRUE;2022-06-04 12:15:57;R_eo0EPMFmWGbETj0;;;;;57.0394;9.9135;anonymous;EN;610ce644c22d6b8fbd231465;United Kingdom;31 - 40 years;Male;;Quality assurance analyst;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;10;Our project is to develop and maintain digital products for remote learning for elementary school students.;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;3-4 days per week;No;Strongly disagree;Somewhat agree;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Casablanca;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;;Sometimes;Sometimes;Quality assurance analyst;;Our project is to develop and maintain digital products for remote learning for elementary school students.;We have coding standards, unit testing, code review, test and defects management tool. For testing, we use system and functional testing, SIT, UAT, security testing, and other like regression testing depending on the project.
2022-06-04 12:07:51;2022-06-04 12:34:36;IP Address;185.62.50.48;100;1604;TRUE;2022-06-04 12:34:38;R_1QlQy12LgC945KO;;;;;41.601;14.2303;anonymous;EN;5e5cc9ce92d80948da643ebc;Italy;31 - 40 years;Female;;Quality assurance analyst;;3 - 5 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;XP;;5;The scope of our current project consists in building an application that is able to provide insights into the activities of the end-user’s business (allowing them to conduct analysis), with cloud development and responsive design.;Somewhat agree;Custom development,Implementation of software packages/COTS;;1 – 2 years;Outsourced;;Less than 1 day per week;No;Strongly disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;I once convinced the team to rush the timeline on a project (we were under pressure and I thought we had everything fully covered) and that ended up compromising the final product quality. I took full responsibility but the team had my back. And then there was an instance in which I didn't complete all user stories in the planning phase and that lead to a disaster which we were then able to recover from still.;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Casablanca;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Nothing comes to mind right now, sorry.;Sometimes;Most of the time;Quality assurance analyst;;"Weìre developing an application meant provide insights into the activities of
the end-user’s business.";It's based on the classic PDCA cycle, with a particular focus on the planning and checking phases, followed by extensive testing (including re-tests and regressive tests).
2022-06-04 12:19:17;2022-06-04 12:41:19;IP Address;2.82.188.183;100;1322;TRUE;2022-06-04 12:41:22;R_1esLFvt2yt1vpH6;;;;;38.9942;-9.3992;anonymous;EN;5e5e791d9ad3de198aac7aa5;Portugal;30 years or younger;Male;;Senior software engineer;UX UI Designer;3 - 5 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;5;SaaS tool for vehicle dealerships, basically a stock manager that dealers can use to multipublicate vehicles to different portals;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;Yes;Strongly disagree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;​​​​​​​Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Since I am a designer I dont think this applies to much to me, but I can tell your for example of problems between what had to be designed and sometimes it is different from what it was developed. And sometimes it is my fault that I changed something on the design and developers were not aware. We fixed that by having better communication with devs and having a branch in Figma to what is under development vs what is in discovery.;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Casablanca;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;"We conducted initiatives to solve the accesibility problems with had on our tool, as there were many. We conducted heuristic reviews and then proceeded to make this developments.

Also, there was an initiative to make the code faster and more scalable by using micro services and not having a monolith as they called it.";Sometimes;About half the time;Senior software engineer;Ux Ui designer;I think this question may be repeating, but I am working on a SaaS tool for car dealerships, which is a car manager for their stock, where users can send multiple vehicles to different portals.;".Net, Java, JavaScript, Kotlin, Spring Boot, Git, Jira, Python, Flask, AWS. QA: Unit tests, SIT, regression and UAT.
"
