StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;ProlificID;Location_1;Age_2;Gender_3;Gender_3_5_TEXT;Role_4;Role_4_8_TEXT;Experience_5;AgileExp_6;Education_7;Education_7_4_TEXT;Team_8;AgileMethod_9;AgileMethod_9_5_TEXT;TeamSize_10;ProjectScope_11;MultiFunc_12_1;SoftDev_13;SoftDev_13_4_TEXT;WorkingTogether_14;InHouseOutsource_15;InHouseOutsource_15_3_TEXT;Colocated_16;MultipleTeams_17;PS_18_1;PS_18_2;PS_18_3;PS_18_4;PS_18_5;PS_18_6;PS_18_7;Leadership_19_1;Leadership_19_2;Leadership_19_3;Leadership_20_1;Leadership_20_2;Leadership_20_3;Leadership_21_1;Leadership_21_2;Leadership_21_3;Leadership_21_4;Leadership_22_1;Leadership_22_2;Leadership_22_3;Leadership_22_4;Leadership_22_5;AttentionCheck_23_1;Autonomy_24_1;Autonomy_24_2;Autonomy_24_3;Autonomy_24_4;Autonomy_24_5;Autonomy_24_6;DecisionMaking_25_1;DecisionMaking_25_2;DecisionMaking_25_3;DecisionMaking_25_4;SlackTime_26_1;SlackTime_26_2;SlackTime_26_3;SafetyNet_27_1;SafetyNet_27_2;SafetyNet_27_3;NoBlame_28_1;NoBlame_28_2;NoBlame_28_3;Openness_29_1;Openness_29_2;Openness_29_3;Openness_29_4;Openness_29_5;SpeakingUp_30_1;SpeakingUp_30_2;SpeakingUp_30_3;SpeakingUp_30_4;AdmittingMistakes_31_1;AdmittingMistakes_31_2;AdmittingMistakes_31_3;AdmittingMistakes_31_4;AdmittingMistakes_32;LearningMistakes_33_1;LearningMistakes_33_2;LearningMistakes_33_3;Helping_34_1;Helping_34_2;Helping_34_3;Helping_34_4;Helping_34_5;ProblemSolving_35_1;ProblemSolving_35_2;ProblemSolving_35_3;AttentionCheck_36;TakingInitiatives_37_1;TakingInitiatives_37_2;TakingInitiatives_37_3;TakingInitiatives_37_4;TakingInitiatives_37_5;TakingInitiatives_38;Coaching_39;PairProgramming_40;Role_41;Role_41_8_TEXT;ProjectScope_42;Technologies_43
2022-12-01 07:32:32;2022-12-01 07:49:16;IP Address;188.83.96.231;100;1003;TRUE;2022-12-01 07:49:16;R_yKDeTrifewLQP5L;;;;;40.9548;-8.6249;anonymous;EN;5ee63fc1730b1c39dbc514ec;Portugal;30 years or younger;Male;;Tech Lead;;3 - 5 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;12;"
An app that combines live sports results and predictions of those results in real time through arima models.";Strongly agree;Implementation of software packages/COTS;;1 – 2 years;In-house;;3-4 days per week;Yes;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;"The implementation of the sports results API was a messy progress. The communication from the data scientist and the javascript developer was lacking and I believe I am to blame for not mediating it.
I don't remember any other one.";Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;"We often have brainstorming sessions to try to come up with new features to improve our potential users experience. We recently discussed incorporating sportsbooks in our app and we will try to implement it in the future.

We are constantly trying to improve the smoothness and speed of the app.";Sometimes;Most of the time;Tech Lead;;An app with live sports results and real time predictions of what will happen in that sporting event.;"We use a lot of different programming languages: PHP, Javascript and HTML for the app.
Our model to predict results is based on python ."
2022-12-01 07:41:01;2022-12-01 07:53:53;IP Address;86.134.198.15;100;771;TRUE;2022-12-01 07:53:53;R_yz5zIAFFB4fbYA1;;;;;51.4866;-3.1549;anonymous;EN;62e15cf3292b1d7059206b0c;United Kingdom;31 - 40 years;Male;;Tech Lead;;6 - 8 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;SAFe;;5;Developing software application to help signpost our veterans to various mental health services and support mechanisms.;Somewhat agree;Implementation of software packages/COTS;;1 – 2 years;In-house;;1-2 days per week;Yes;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Implementing a software capability that was too complicated for the end-user. Over-engineering the application making it bloaty and susceptible to glitches.;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Paid and free applications for the user. ;Sometimes;Sometimes;Tech Lead;;Implementation of a software application to signpost our veterans to various mental health services and self-help mechanisms.;"The Projects is broken down into different phases and are tracked on their timelines, all mapping back to the largest project plan.

This is assigned to owners and priority levels for every task and we can view progress at a glance with the project database."
2022-12-01 07:28:06;2022-12-01 08:01:38;IP Address;83.202.66.224;100;2012;TRUE;2022-12-01 08:01:39;R_1FnbHLzRFSZGrcl;;;;;48.6336;2.3636;anonymous;EN;5f48b679e83b1e363b7054df;France;41 - 50 years;Male;;DevOps Engineer;;3 - 5 years;3 - 5 years;Master's degree;;Yes, I understand this requirement;Scrum,Kanban;;5;I am responsible of the architecture used to deliver new applications and services. I need to optimise the speed of deployments and make it easier for developers/managers to update services.;Somewhat agree;Custom development;;1 – 2 years;In-house;;Less than 1 day per week;Yes;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;We let the dev team deploy and update without testing, and we had to roll back due to lack of testing.;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;We implemented better testing;Sometimes;Sometimes;DevOps Engineer;;For deployement we use docker-swarm, gitlab, jenkins. We develop our applications in PHP. ;We run the tests after merge, and after deployement we have a team of testers who tests the application in real contitions.
2022-12-01 07:49:08;2022-12-01 08:08:32;IP Address;82.132.231.220;100;1164;TRUE;2022-12-01 08:08:33;R_1DtM5iLUetczvJ7;;;;;51.5026;-66;anonymous;EN;631b211dedef4522e6c77015;United Kingdom;31 - 40 years;Male;;Senior software engineer;;3 - 5 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Kanban;;5;I am working on E2E product development for partnership proposition. We are tracking the entire lifecycle of product from implementation to marketing and sign up analytics.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;1-2 days per week;Yes;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;"Data pipeline mistake - reference to wrong databases
Adobe tracking link mistake - forgot to put link resulting in inability to track a campaign ";Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Casablanca;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;"AB testing to see which copy looks better,
Also peer code reviews ";Sometimes;Sometimes;Senior software engineer;;We are working on a payment solution product re-brand on website. The scope is migration from existing page to fresh page with appropriate CTA links;We use agile methodology but we use short sprints as there is lot of dependency 
2022-12-01 07:50:59;2022-12-01 08:14:11;IP Address;212.113.11.186;100;1392;TRUE;2022-12-01 08:14:13;R_3nT4Z0k2FzfAvQB;;;;;51.5888;-0.0247;anonymous;EN;634bd25388a86856529729a4;United Kingdom;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;25;Multiplayer online video game with a single player campaign based on space trading and combat;Somewhat agree;Maintenance/enhancement of existing system(s);;More than 4 years;In-house;;Always;Yes;Strongly disagree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;"Coding some hacky fixes because coming up with a proper solution would have taken too long.

Designing and implementing inefficient systems with the aim of improving them later on.";Somewhat disagree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Neither agree nor disagree;"We refactored the audio engine to prevent data fragmentation.

We designed a vibration system to improve the vehicle sound in game (both qualitatively and performance-wise).";About half the time;Sometimes;Software engineer;;Text-to-speech system to be used by the dialogue team to automate minor voices in game (crowds, background chatter...);"The programming languages we mostly use are: C++, Python, C#

The frameworks are: Wwise, our proprietary graphics engine"
2022-12-01 07:57:49;2022-12-01 08:16:05;IP Address;2.81.96.120;100;1096;TRUE;2022-12-01 08:16:06;R_3I6Nrs8WGmsMpF2;;;;;39.4533;-8.4359;anonymous;EN;5eff482a2e80084a8584b4f7;Portugal;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;8;The project I'm currently working on consists on a mobile app for an international banking firm.;Strongly agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;Less than 1 year;Outsourced;;Less than 1 day per week;No;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Not reporting risk to the schedule and not accounting for change requests.;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Testing early and implementing automation and introducing a risk register methodology.;Most of the time;About half the time;Software engineer;;My team and I are currently working on a mobile banking app for an international bank.;As said before, I'm currently working on a mobile banking app for an international bank. We are currently working using python on a Django framework.
2022-12-01 08:10:03;2022-12-01 08:26:03;IP Address;15.203.233.78;100;959;TRUE;2022-12-01 08:26:05;R_1gwlC8415CJW7dH;;;;;37.751;-97.822;anonymous;EN;5f7586f4adf168206e262783;Spain;41 - 50 years;Male;;Solution architect;;9 - 11 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;15;Cloud modules, these are modules that will add additional services to our software DevOps platform.;Somewhat agree;Maintenance/enhancement of existing system(s);;3 – 4 years;In-house;;1-2 days per week;Yes;Strongly disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;I can't comment on this since this is confidential;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Casablanca;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Introducing test methods for new modules to  prevent issues;Most of the time;Sometimes;Solution architect;;Creation of Cloud modules to add additional services to our private cloud platform;Python Ansible Puppet Chef Cloud Native Framework Container platforms (Rancher, OpenShift)
2022-12-01 08:30:40;2022-12-01 08:45:35;IP Address;86.184.245.142;100;894;TRUE;2022-12-01 08:45:36;R_2QWGYao48sC1a41;;;;;53.3681;-1.3762;anonymous;EN;5ff437d9d42dc5a68df6c286;United Kingdom;41 - 50 years;Male;;Senior software engineer;;More than 12 years;6 - 8 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,Kanban;;4;I am working on a sales reporting improvement project for an ERP system. It incorporates territory assignment, with a CRUD UI to update metadata, and reporting based on booked and billed figures;Strongly agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;3 – 4 years;In-house;;Less than 1 day per week;Yes;Strongly disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly disagree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;"1) I implemented some functionality incorrectly, due to some ambiguity in the requirements that I did not notice. When tested, the team lead was surprised that the functionality worked how it did, and we ended up taking joint responsibility for the mistake, which cost us a week of dev time.

2) Due to some bad configuration, I deployed the incorrect branch to production. Thankfully it was easy to roll back to the known good version!";Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;"Using merge requests that need peer approval. 

Testing in-team, so another team member tests new functionality before it is sent to the internal customer for UAT.";Sometimes;Sometimes;Senior software engineer;;I wrote this at the start of the survey. Sales reporting. Please refer to the longer thing I wrote at the start :-) ;"Languages: Java, JavaScript, SQL, shell scripting, HTML/CSS (if you call that a language)

Frameworks: Java: Spring. HTML/CSS: Bootstrap

Software wise, we use the JetBrains family of IDEs, with gitlab. Everything runs on k8s, and there is a big CI/CD setup hanging off this (kibana/argo/artifactory etc)"
2022-12-01 08:42:33;2022-12-01 08:56:29;IP Address;86.144.40.244;100;835;TRUE;2022-12-01 08:56:30;R_3PO9V8RdMAoKlxI;;;;;52.4012;-1.6897;anonymous;EN;5d4ec984760b4300018fe517;United Kingdom;Over 51 years old;Male;;Software developers (including Front End, Back End developers, etc.);;More than 12 years;3 - 5 years;PhD;;Yes, I understand this requirement;Scrum;;8;Working on a back end finance system. Finance Agreements are interfaced into out system and we take care of all in-life processing. Currently working on HMRC Credit Note functionality. ;Somewhat agree;Custom development;;More than 4 years;In-house;;Less than 1 day per week;No;Strongly disagree;Somewhat agree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;​​​​​​​Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;"Missing certain processes then required a regression test.
Overlooking the impact of a change.";Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly agree;Casablanca;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Re-development of an old process to make more robust and future proved.;Sometimes;Sometimes;Software developers (including Front End, Back End developers, etc.);;Changes to HMRC Credit Note functionality for compliance with FCA, new document layout for PDF generated via Flat File.;"SAP
Oracle Database
Automated Testing/Regression Testing
JIRA for Scrum
confluence.
Technical Specification with Unit Test Plan.
Separate System Test Team (same scrum)"
2022-12-01 08:50:25;2022-12-01 08:57:41;IP Address;51.148.156.206;100;436;TRUE;2022-12-01 08:57:42;R_uk3WdnXgSDXd8Pv;;;;;51.4719;-0.1616;anonymous;EN;63690a2fac1145493528cb9f;United Kingdom;31 - 40 years;Male;;Tech Lead;;6 - 8 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;3;we are tasked with creating automation solutions for traditional producction workflows using artificial intelligence;Somewhat agree;Custom development;;Less than 1 year;In-house;;Always;No;Strongly disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;when not knowing a clear brief sometimes deliverables are not on point and require severe changes to amend.;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Casablanca;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;when we become aware of new technology we are quick to see how we can adapt it and apply it to our work. for example automation in coding and software reappliance;Never;Never;Tech Lead;;we are using ai automation to amend existing material for new purposes, so using archival materials .;we use QA process by analsying the work and making amendments in accordance with the scope of the work.
2022-12-01 07:58:19;2022-12-01 09:04:52;IP Address;31.51.44.222;100;3993;TRUE;2022-12-01 09:04:53;R_W1lfM4gF2WEdKNj;;;;;52.6494;-1.1203;anonymous;EN;62a1edf317b619f0fa0216fc;United Kingdom;31 - 40 years;Male;;Software engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;XP;;20;"Ensure all stakeholders have a clear understanding of the boundaries of the project.

Manage stakeholder expectations and get buy-in. 

Reduce project risk. 

Budget and resource plan appropriately. 

Align your project to its main objectives. 

Prevent scope creep.

Establish a process for change requests (due to the nature of the project we are currently planning to undertake )";Strongly agree;Custom development;;Less than 1 year;In-house,Outsourced;;Always;Yes;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;"1) At the start, I had made a mistake, the error I made was missing command errors, let’s not talk about this……
3) Syntactic Error, this one was the most embarrassing one of them all";Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;"1) 

Test Plan

A test plan is a document that describes what to test, when to test, how to test, and who will do the tests. It also describes the testing scope and activities. The test plan includes the objectives of the tests to be run and helps control the risks. It’s a good practice to have a test plan written by an experienced person like a QA lead or manager.

2) 

Quality management plan

A quality management plan is a document that defines an acceptable level of product quality and describes how the project will achieve this level. It’s not a mandatory document, but it will help you schedule all the tasks needed to make sure that the project meets your customer’s needs and expectations. The main goal of this plan is to support project managers and help organize the process by defining roles, responsibilities, and quality standards to be achieved. Accordingly, it should include the software’s quality requirements and describe how they should be assessed.";Most of the time;Sometimes;Software developers (including Front End, Back End developers, etc.);;***** Development are looking at creating an   app for Wine Leaders that includes all necessary algorithms and data to provide users with the right wine for their needs, as well as functionality for those users to purchase wine through the app.;"Review of requirements
Test planning/writing test cases
Unit testing
Integration testing
System testing
Performance testing
Security testing
Cross-browser testing / cross-platform testing
Updating test cases
Regression testing"
